created,temp,title,url,excerpt,cover,tags,tag1,tags2,tag3,alltags
4/4/2025,logistic-regression-SM.pdf,logistic-regression-SM.pdf,/pdfs/math/logistic-regression-SM.pdf,,,math Logistic-regression ,math,Logistic-regression,,math Logistic-regression 
4/4/2025,MT-ch06-long-tails.pdf,MT-ch06-long-tails.pdf,/pdfs/math/model-thinker/backup/MT-ch06-long-tails.pdf,,,math Long-tail ,math,Long-tail,,math Long-tail 
4/4/2025,MT-ch05-bell-curve.pdf,MT-ch05-bell-curve.pdf,/pdfs/math/model-thinker/MT-ch05-bell-curve.pdf,,,math Long-tail ,math,Bell-curve,,math Machine-learning 
4/4/2025,longest-common-substring-ADM.pdf,longest-common-substring-ADM.pdf,/pdfs/math/longest-common-substring-ADM.pdf,,,math Longest-common-substring ,math,Longest-common-substring,,math Longest-common-substring 
4/4/2025,machine-learning-basics-DLgoodfellow.pdf,machine-learning-basics-DLgoodfellow.pdf,/pdfs/math/machine-learning-basics-DLgoodfellow.pdf,,,math Machine-learning ,math,Machine-learning,,math Machine-learning 
4/4/2025,machine-learning-intro-FDS.pdf,machine-learning-intro-FDS.pdf,/pdfs/math/machine-learning-intro-FDS.pdf,,,math Machine-learning ,math,Machine-learning,,math Machine-learning 
4/4/2025,machine-learning-NP.pdf,machine-learning-NP.pdf,/pdfs/math/machine-learning-NP.pdf,,,math Machine-learning ,math,Machine-learning,,math Machine-learning 
4/4/2025,vision-dive.pdf,vision-dive.pdf,/pdfs/math/vision-dive.pdf,,,math Machine-vision ,math,Machine-vision,,math Machine-vision 
4/4/2025,mapreduce-DMMD.pdf,mapreduce-DMMD.pdf,/pdfs/math/mapreduce-DMMD.pdf,,,math mapreduce ,math,mapreduce,,math mapreduce 
4/4/2025,markov-models-MLP.pdf,markov-models-MLP.pdf,/pdfs/math/markov-models-MLP.pdf,,,math markov ,math,markov,,math markov 
4/4/2025,MT-ch17-markov.pdf,MT-ch17-markov.pdf,/pdfs/math/model-thinker/backup/MT-ch17-markov.pdf,,,math markov ,math,markov,,math markov 
4/4/2025,MT-ch10-networks.txt,MT-ch10-networks.txt,/pdfs/math/model-thinker/MT-ch10-networks.txt,,,math markov ,math,networks,,math Matrix-math 
4/4/2025,MT-ch17-markov.pdf,MT-ch17-markov.pdf,/pdfs/math/model-thinker/MT-ch17-markov.pdf,,,math markov ,math,markov,,math markov 
4/4/2025,MT-ch17-markov.txt,MT-ch17-markov.txt,/pdfs/math/model-thinker/MT-ch17-markov.txt,,,math markov ,math,markov,,math markov 
4/4/2025,markov-chains-EV.pdf,markov-chains-EV.pdf,/pdfs/math/markov-chains-EV.pdf,,,math Markov-chain ,math,Markov-chain,,math Markov-chain 
4/4/2025,stats-markov-chains-PSDS-ch07.pdf,stats-markov-chains-PSDS-ch07.pdf,/pdfs/math/stats-markov-chains-PSDS-ch07.pdf,,,math Markov-chain ,math,Markov-chain,,math Markov-chain 
4/4/2025,markov-chain-monte-carlo-CSI.pdf,markov-chain-monte-carlo-CSI.pdf,/pdfs/math/markov-chain-monte-carlo-CSI.pdf,,,math Markov-chain-monte-carlo-MCMC ,math,Markov-chain-monte-carlo-MCMC,,math Markov-chain-monte-carlo-MCMC 
4/4/2025,markov-chain-monte-carlo-inference-MLP.pdf,markov-chain-monte-carlo-inference-MLP.pdf,/pdfs/math/markov-chain-monte-carlo-inference-MLP.pdf,,,math Markov-chain-monte-carlo-MCMC ,math,Markov-chain-monte-carlo-MCMC,,math Markov-chain-monte-carlo-MCMC 
4/4/2025,markov-chain-monte-carlo-SM.pdf,markov-chain-monte-carlo-SM.pdf,/pdfs/math/markov-chain-monte-carlo-SM.pdf,,,math Markov-chain-monte-carlo-MCMC ,math,Markov-chain-monte-carlo-MCMC,,math Markov-chain-monte-carlo-MCMC 
4/4/2025,markov-finite-RL.pdf,markov-finite-RL.pdf,/pdfs/math/markov-finite-RL.pdf,,,math Markov-fiinite ,math,Markov-fiinite,,math Markov-fiinite 
4/4/2025,matching-ADM.pdf,matching-ADM.pdf,/pdfs/math/matching-ADM.pdf,,,math matching ,math,matching,,math matching 
4/4/2025,matrix-math-LAY.pdf,matrix-math-LAY.pdf,/pdfs/math/matrix-math-LAY.pdf,,,math Matrix-math ,math,Matrix-math,,math Matrix-math 
4/4/2025,matrix-multiply-ADM.pdf,matrix-multiply-ADM.pdf,/pdfs/math/matrix-multiply-ADM.pdf,,,math Matrix-math ,math,Matrix-math,,math Matrix-math 
4/4/2025,matrix-ops-ITA.pdf,matrix-ops-ITA.pdf,/pdfs/math/matrix-ops-ITA.pdf,,,math Matrix-math ,math,Matrix-math,,math Matrix-math 
4/4/2025,vector-spaces-LAY.pdf,vector-spaces-LAY.pdf,/pdfs/math/vector-spaces-LAY.pdf,,,math Matrix-math Vector-spaces,math,Matrix-math,Vector-spaces,math Matrix-math Vector-spaces
4/4/2025,symmetric-matrices-LAY.pdf,symmetric-matrices-LAY.pdf,/pdfs/math/symmetric-matrices-LAY.pdf,,,math Matrix-ops ,math,Matrix-ops,,math Matrix-ops 
4/4/2025,max-likelihood-estimation-CSI.pdf,max-likelihood-estimation-CSI.pdf,/pdfs/math/max-likelihood-estimation-CSI.pdf,,,math Max-likelihood-estimation ,math,Max-likelihood-estimation,,math Max-likelihood-estimation 
4/4/2025,maxflow-ITA.pdf,maxflow-ITA.pdf,/pdfs/math/maxflow-ITA.pdf,,,math maxflow ,math,maxflow,,math maxflow 
4/4/2025,MT-ch24-mech-design.pdf,MT-ch24-mech-design.pdf,/pdfs/math/model-thinker/backup/MT-ch24-mech-design.pdf,,,math Mechanism-design ,math,Mechanism-design,,math Mechanism-design 
4/4/2025,MT-ch14-path-depend.pdf,MT-ch14-path-depend.pdf,/pdfs/math/model-thinker/MT-ch14-path-depend.pdf,,,math Mechanism-design ,math,Path-dependent,,math optimization 
4/4/2025,MT-ch24-mech-design.pdf,MT-ch24-mech-design.pdf,/pdfs/math/model-thinker/MT-ch24-mech-design.pdf,,,math Mechanism-design ,math,Mechanism-design,,math Mechanism-design 
4/4/2025,MT-ch24-mech-design.txt,MT-ch24-mech-design.txt,/pdfs/math/model-thinker/MT-ch24-mech-design.txt,,,math Mechanism-design ,math,Mechanism-design,,math Mechanism-design 
4/4/2025,medial-axis-xforms-ADM.pdf,medial-axis-xforms-ADM.pdf,/pdfs/math/medial-axis-xforms-ADM.pdf,,,math Medial-axis-transform ,math,Medial-axis-transform,,math Medial-axis-transform 
4/4/2025,medians-ADM.pdf,medians-ADM.pdf,/pdfs/math/medians-ADM.pdf,,,math medians ,math,medians,,math medians 
4/4/2025,medians-orderstats-ITA.pdf,medians-orderstats-ITA.pdf,/pdfs/math/medians-orderstats-ITA.pdf,,,math medians ,math,medians,,math medians 
4/4/2025,min-spanning-tree-JE.pdf,min-spanning-tree-JE.pdf,/pdfs/math/min-spanning-tree-JE.pdf,,,math Minimum-spanning-tree ,math,Minimum-spanning-tree,,math Minimum-spanning-tree 
4/4/2025,min-spanning-trees-ITA.pdf,min-spanning-trees-ITA.pdf,/pdfs/math/min-spanning-trees-ITA.pdf,,,math Minimum-spanning-tree ,math,Minimum-spanning-tree,,math Minimum-spanning-tree 
4/4/2025,minimum-spanning-tree-ADM.pdf,minimum-spanning-tree-ADM.pdf,/pdfs/math/minimum-spanning-tree-ADM.pdf,,,math Minimum-spanning-tree ,math,Minimum-spanning-tree,,math Minimum-spanning-tree 
4/4/2025,minimum-spanning-trees-AJE.pdf,minimum-spanning-trees-AJE.pdf,/pdfs/math/minimum-spanning-trees-AJE.pdf,,,math Minimum-spanning-tree ,math,Minimum-spanning-tree,,math Minimum-spanning-tree 
4/4/2025,minkowski-sum-ADM.pdf,minkowski-sum-ADM.pdf,/pdfs/math/minkowski-sum-ADM.pdf,,,math Minkowski-sums ,math,Minkowski-sums,,math Minkowski-sums 
4/4/2025,mixture-models-em-MLP.pdf,mixture-models-em-MLP.pdf,/pdfs/math/mixture-models-em-MLP.pdf,,,math Mixture-models ,math,Mixture-models,,math Mixture-models 
4/4/2025,mixture-models-SM.pdf,mixture-models-SM.pdf,/pdfs/math/mixture-models-SM.pdf,,,math Mixture-models ,math,Mixture-models,,math Mixture-models 
4/4/2025,prototypes-nearest-neighbors-ESL.pdf,prototypes-nearest-neighbors-ESL.pdf,/pdfs/math/prototypes-nearest-neighbors-ESL.pdf,,,math neighbors ,math,neighbors,,math neighbors 
4/4/2025,MT-ch10-networks.pdf,MT-ch10-networks.pdf,/pdfs/math/model-thinker/backup/MT-ch10-networks.pdf,,,math networks ,math,networks,,math networks 
4/4/2025,MT-ch07-linear-models.pdf,MT-ch07-linear-models.pdf,/pdfs/math/model-thinker/MT-ch07-linear-models.pdf,,,math networks ,math,Linear-model,,math optimization 
4/4/2025,complex-numbers-LAY.pdf,complex-numbers-LAY.pdf,/pdfs/math/complex-numbers-LAY.pdf,,,math numerics ,math,numerics,,math numerics 
4/4/2025,convex-optimization.pdf,convex-optimization.pdf,/pdfs/math/convex-optimization.pdf,,,math optimization ,math,optimization,,math optimization 
4/4/2025,optimization-ADM.pdf,optimization-ADM.pdf,/pdfs/math/optimization-ADM.pdf,,,math optimization ,math,optimization,,math optimization 
4/4/2025,optimization-constrained-NA.pdf,optimization-constrained-NA.pdf,/pdfs/math/optimization-constrained-NA.pdf,,,math optimization ,math,optimization,,math optimization 
4/4/2025,optimization-dive.pdf,optimization-dive.pdf,/pdfs/math/optimization-dive.pdf,,,math optimization ,math,optimization,,math optimization 
4/4/2025,optimization-DLgoodfellow.pdf,optimization-DLgoodfellow.pdf,/pdfs/math/optimization-DLgoodfellow.pdf,,,math optimization ,math,optimization,,math optimization 
4/4/2025,optimization-M4ML.pdf,optimization-M4ML.pdf,/pdfs/math/optimization-M4ML.pdf,,,math optimization ,math,optimization,,math optimization 
4/4/2025,optimization-NP.pdf,optimization-NP.pdf,/pdfs/math/optimization-NP.pdf,,,math optimization ,math,optimization,,math optimization 
4/4/2025,optimization-SM.pdf,optimization-SM.pdf,/pdfs/math/optimization-SM.pdf,,,math optimization ,math,optimization,,math optimization 
4/4/2025,optimization-specialized-NA.pdf,optimization-specialized-NA.pdf,/pdfs/math/optimization-specialized-NA.pdf,,,math optimization ,math,optimization,,math optimization 
4/4/2025,optimization-unconstrained-NA.pdf,optimization-unconstrained-NA.pdf,/pdfs/math/optimization-unconstrained-NA.pdf,,,math optimization ,math,optimization,,math optimization 
4/4/2025,partitions-ADM.pdf,partitions-ADM.pdf,/pdfs/math/partitions-ADM.pdf,,,math partitions ,math,partitions,,math partitions 
4/4/2025,the-partition-problem-DLgoodfellow.pdf,the-partition-problem-DLgoodfellow.pdf,/pdfs/math/the-partition-problem-DLgoodfellow.pdf,,,math partitions ,math,partitions,,math partitions 
4/4/2025,MT-ch14-path-depend.pdf,MT-ch14-path-depend.pdf,/pdfs/math/model-thinker/backup/MT-ch14-path-depend.pdf,,,math Path-dependent ,math,Path-dependent,,math Path-dependent 
4/4/2025,MT-ch09-value-power.pdf,MT-ch09-value-power.pdf,/pdfs/math/model-thinker/MT-ch09-value-power.pdf,,,math Path-dependent ,math,Value-power,,math Prime-numbers 
4/4/2025,perceptrons-dive.pdf,perceptrons-dive.pdf,/pdfs/math/perceptrons-dive.pdf,,,math perceptrons ,math,perceptrons,,math perceptrons 
4/4/2025,performance-dive.pdf,performance-dive.pdf,/pdfs/math/performance-dive.pdf,,,math performance ,math,performance,,math performance 
4/4/2025,permutations-ADM.pdf,permutations-ADM.pdf,/pdfs/math/permutations-ADM.pdf,,,math permutations ,math,permutations,,math permutations 
4/4/2025,planarity-ADM.pdf,planarity-ADM.pdf,/pdfs/math/planarity-ADM.pdf,,,math planarity ,math,planarity,,math planarity 
4/4/2025,point-location-ADM.pdf,point-location-ADM.pdf,/pdfs/math/point-location-ADM.pdf,,,math Point-location ,math,Point-location,,math Point-location 
4/4/2025,policy-gradients-RL.pdf,policy-gradients-RL.pdf,/pdfs/math/policy-gradients-RL.pdf,,,math Policy-gradients ,math,Policy-gradients,,math Policy-gradients 
4/4/2025,polygon-partitions-ADM.pdf,polygon-partitions-ADM.pdf,/pdfs/math/polygon-partitions-ADM.pdf,,,math Polygon-partitions ,math,Polygon-partitions,,math Polygon-partitions 
4/4/2025,polygon-simplification-ADM.pdf,polygon-simplification-ADM.pdf,/pdfs/math/polygon-simplification-ADM.pdf,,,math Polygon-simplification ,math,Polygon-simplification,,math Polygon-simplification 
4/4/2025,polynomials-fourier-ITA.pdf,polynomials-fourier-ITA.pdf,/pdfs/math/polynomials-fourier-ITA.pdf,,,math polynomials fourier,math,polynomials,fourier,math polynomials fourier
4/4/2025,factoring-primes-ADM.pdf,factoring-primes-ADM.pdf,/pdfs/math/factoring-primes-ADM.pdf,,,math Prime-numbers ,math,Prime-numbers,,math Prime-numbers 
4/4/2025,prob_cheatsheet-WC.pdf,prob_cheatsheet-WC.pdf,/pdfs/math/prob_cheatsheet-WC.pdf,,,math Prob-stats ,math,Prob-stats,,math Prob-stats 
4/4/2025,prob-stats-cheatsheet2.pdf,prob-stats-cheatsheet2.pdf,/pdfs/math/prob-stats-cheatsheet2.pdf,,,math Prob-stats ,math,Prob-stats,,math Prob-stats 
4/4/2025,probabilistic-randomized-ITA.pdf,probabilistic-randomized-ITA.pdf,/pdfs/math/probabilistic-randomized-ITA.pdf,,,math Prob-stats ,math,Prob-stats,,math Prob-stats 
4/4/2025,probability-distributions-PSC.pdf,probability-distributions-PSC.pdf,/pdfs/math/probability-distributions-PSC.pdf,,,math Prob-stats ,math,Prob-stats,,math Prob-stats 
4/4/2025,probability-DLgoodfellow.pdf,probability-DLgoodfellow.pdf,/pdfs/math/probability-DLgoodfellow.pdf,,,math Prob-stats ,math,Prob-stats,,math Prob-stats 
4/4/2025,probability-M4ML.pdf,probability-M4ML.pdf,/pdfs/math/probability-M4ML.pdf,,,math Prob-stats ,math,Prob-stats,,math Prob-stats 
4/4/2025,probability-MLP.pdf,probability-MLP.pdf,/pdfs/math/probability-MLP.pdf,,,math Prob-stats ,math,Prob-stats,,math Prob-stats 
4/4/2025,probability-other-math-PSC.pdf,probability-other-math-PSC.pdf,/pdfs/math/probability-other-math-PSC.pdf,,,math Prob-stats ,math,Prob-stats,,math Prob-stats 
4/4/2025,probability-random-vars-PSC.pdf,probability-random-vars-PSC.pdf,/pdfs/math/probability-random-vars-PSC.pdf,,,math Prob-stats ,math,Prob-stats,,math Prob-stats 
4/4/2025,probability-SM.pdf,probability-SM.pdf,/pdfs/math/probability-SM.pdf,,,math Prob-stats ,math,Prob-stats,,math Prob-stats 
4/4/2025,probability-theory-PSC.pdf,probability-theory-PSC.pdf,/pdfs/math/probability-theory-PSC.pdf,,,math Prob-stats ,math,Prob-stats,,math Prob-stats 
4/4/2025,statistics-NP.pdf,statistics-NP.pdf,/pdfs/math/statistics-NP.pdf,,,math Prob-stats ,math,Prob-stats,,math Prob-stats 
4/4/2025,structured-probabilistic-models-DLgoodfellow.pdf,structured-probabilistic-models-DLgoodfellow.pdf,/pdfs/math/structured-probabilistic-models-DLgoodfellow.pdf,,,math Probabilisitic-models ,math,Probabilisitic-models,,math Probabilisitic-models 
4/4/2025,priority-queues-ADM.pdf,priority-queues-ADM.pdf,/pdfs/math/priority-queues-ADM.pdf,,,math queues ,math,queues,,math queues 
4/4/2025,priority-queues-DSA.pdf,priority-queues-DSA.pdf,/pdfs/math/priority-queues-DSA.pdf,,,math queues ,math,queues,,math queues 
4/4/2025,queues-sequences-EA.pdf,queues-sequences-EA.pdf,/pdfs/math/queues-sequences-EA.pdf,,,math Queues-sequences ,math,Queues-sequences,,math Queues-sequences 
4/4/2025,quicksort-ITA.pdf,quicksort-ITA.pdf,/pdfs/math/quicksort-ITA.pdf,,,math quicksort ,math,quicksort,,math quicksort 
4/4/2025,random-forests-boosting-CSI.pdf,random-forests-boosting-CSI.pdf,/pdfs/math/random-forests-boosting-CSI.pdf,,,math Random-forest-boostin ,math,Random-forest-boostin,,math Random-forest-boostin 
4/4/2025,random-forests-ESL.pdf,random-forests-ESL.pdf,/pdfs/math/random-forests-ESL.pdf,,,math Random-forests ,math,Random-forests,,math Random-forests 
4/4/2025,random-numbers-ADM.pdf,random-numbers-ADM.pdf,/pdfs/math/random-numbers-ADM.pdf,,,math Random-numbers ,math,Random-numbers,,math Random-numbers 
4/4/2025,MT-ch13-random-walks.pdf,MT-ch13-random-walks.pdf,/pdfs/math/model-thinker/backup/MT-ch13-random-walks.pdf,,,math Random-walks ,math,Random-walks,,math Random-walks 
4/4/2025,MT-ch08-concave-convex.txt,MT-ch08-concave-convex.txt,/pdfs/math/model-thinker/MT-ch08-concave-convex.txt,,,math Random-walks ,math,Concave-convex,,math Representation-learning 
4/4/2025,random-walks-markov-chains-FDS.pdf,random-walks-markov-chains-FDS.pdf,/pdfs/math/random-walks-markov-chains-FDS.pdf,,,math Random-walks ,math,Random-walks,,math Random-walks 
4/4/2025,range-search-ADM.pdf,range-search-ADM.pdf,/pdfs/math/range-search-ADM.pdf,,,math Range-search ,math,Range-search,,math Range-search 
4/4/2025,recommenders-dive.pdf,recommenders-dive.pdf,/pdfs/math/recommenders-dive.pdf,,,math recommenders ,math,recommenders,,math recommenders 
4/4/2025,recommenders-DMMD.pdf,recommenders-DMMD.pdf,/pdfs/math/recommenders-DMMD.pdf,,,math recommenders ,math,recommenders,,math recommenders 
4/4/2025,recursion-JE.pdf,recursion-JE.pdf,/pdfs/math/recursion-JE.pdf,,,math recursion ,math,recursion,,math recursion 
4/4/2025,red-black-trees-ITA.pdf,red-black-trees-ITA.pdf,/pdfs/math/red-black-trees-ITA.pdf,,,math Red-black-trees ,math,Red-black-trees,,math Red-black-trees 
4/4/2025,regression-trees-CSI.pdf,regression-trees-CSI.pdf,/pdfs/math/regression-trees-CSI.pdf,,,math Regression-trees ,math,Regression-trees,,math Regression-trees 
4/4/2025,regularization-DLgoodfellow.pdf,regularization-DLgoodfellow.pdf,/pdfs/math/regularization-DLgoodfellow.pdf,,,math regularization ,math,regularization,,math regularization 
4/4/2025,representation-learning-DLgoodfellow.pdf,representation-learning-DLgoodfellow.pdf,/pdfs/math/representation-learning-DLgoodfellow.pdf,,,math Representation-learning ,math,Representation-learning,,math Representation-learning 
4/4/2025,regression-ridge-CSI.pdf,regression-ridge-CSI.pdf,/pdfs/math/regression-ridge-CSI.pdf,,,math Ridge-regression ,math,Ridge-regression,,math Ridge-regression 
4/4/2025,recurrent-recursive-nets-DLgoodfellow.pdf,recurrent-recursive-nets-DLgoodfellow.pdf,/pdfs/math/recurrent-recursive-nets-DLgoodfellow.pdf,,,math rnns ,math,rnns,,math rnns 
4/4/2025,rnns-dive.pdf,rnns-dive.pdf,/pdfs/math/rnns-dive.pdf,,,math rnns ,math,rnns,,math rnns 
4/4/2025,rnns-modern-dive.pdf,rnns-modern-dive.pdf,/pdfs/math/rnns-modern-dive.pdf,,,math rnns ,math,rnns,,math rnns 
4/4/2025,rnns-super-cheatsheet-SCDL.pdf,rnns-super-cheatsheet-SCDL.pdf,/pdfs/math/rnns-super-cheatsheet-SCDL.pdf,,,math rnns ,math,rnns,,math rnns 
4/4/2025,MT-ch28-rugged-land.pdf,MT-ch28-rugged-land.pdf,/pdfs/math/model-thinker/backup/MT-ch28-rugged-land.pdf,,,math Rugged-land ,math,Rugged-land,,math Rugged-land 
4/4/2025,MT-ch16-lyapunov.pdf,MT-ch16-lyapunov.pdf,/pdfs/math/model-thinker/MT-ch16-lyapunov.pdf,,,math Rugged-land ,math,hyapunov,,math signaling 
4/4/2025,MT-ch28-rugged-land.pdf,MT-ch28-rugged-land.pdf,/pdfs/math/model-thinker/MT-ch28-rugged-land.pdf,,,math Rugged-land ,math,Rugged-land,,math Rugged-land 
4/4/2025,MT-ch28-rugged-land.txt,MT-ch28-rugged-land.txt,/pdfs/math/model-thinker/MT-ch28-rugged-land.txt,,,math Rugged-land ,math,Rugged-land,,math Rugged-land 
4/4/2025,sampling-PSC.pdf,sampling-PSC.pdf,/pdfs/math/sampling-PSC.pdf,,,math sampling ,math,sampling,,math sampling 
4/4/2025,satisfiability-ADM.pdf,satisfiability-ADM.pdf,/pdfs/math/satisfiability-ADM.pdf,,,math satisfiability ,math,satisfiability,,math satisfiability 
4/4/2025,large-scale-machine-learning-DMMD.pdf,large-scale-machine-learning-DMMD.pdf,/pdfs/math/large-scale-machine-learning-DMMD.pdf,,,math scaling ,math,scaling,,math scaling 
4/4/2025,combinational-search-ADM.pdf,combinational-search-ADM.pdf,/pdfs/math/combinational-search-ADM.pdf,,,math search ,math,search,,math search 
4/4/2025,depth-first-search-AJE.pdf,depth-first-search-AJE.pdf,/pdfs/math/depth-first-search-AJE.pdf,,,math search ,math,search,,math search 
4/4/2025,search-depth-first-JE.pdf,search-depth-first-JE.pdf,/pdfs/math/search-depth-first-JE.pdf,,,math search ,math,search,,math search 
4/4/2025,search-methods-ADM.pdf,search-methods-ADM.pdf,/pdfs/math/search-methods-ADM.pdf,,,math search ,math,search,,math search 
4/4/2025,searching-ADM.pdf,searching-ADM.pdf,/pdfs/math/searching-ADM.pdf,,,math search ,math,search,,math search 
4/4/2025,set-cover-ADM.pdf,set-cover-ADM.pdf,/pdfs/math/set-cover-ADM.pdf,,,math Set-cover ,math,Set-cover,,math Set-cover 
4/4/2025,set-packing-ADM.pdf,set-packing-ADM.pdf,/pdfs/math/set-packing-ADM.pdf,,,math Set-packing ,math,Set-packing,,math Set-packing 
4/4/2025,sets-ADM.pdf,sets-ADM.pdf,/pdfs/math/sets-ADM.pdf,,,math Set-theory ,math,Set-theory,,math Set-theory 
4/4/2025,sets-ITA.pdf,sets-ITA.pdf,/pdfs/math/sets-ITA.pdf,,,math sets ,math,sets,,math sets 
4/4/2025,sets-independent-ADM.pdf,sets-independent-ADM.pdf,/pdfs/math/sets-independent-ADM.pdf,,,math Sets-independent ,math,Sets-independent,,math Sets-independent 
4/4/2025,sets-strings-ADM.pdf,sets-strings-ADM.pdf,/pdfs/math/sets-strings-ADM.pdf,,,math Sets-strings ,math,Sets-strings,,math Sets-strings 
4/4/2025,shape-similarity-ADM.pdf,shape-similarity-ADM.pdf,/pdfs/math/shape-similarity-ADM.pdf,,,math Shape-similarity ,math,Shape-similarity,,math Shape-similarity 
4/4/2025,shortest-common-superstring-ADM.pdf,shortest-common-superstring-ADM.pdf,/pdfs/math/shortest-common-superstring-ADM.pdf,,,math Shortest-common-superstring ,math,Shortest-common-superstring,,math Shortest-common-superstring 
4/4/2025,shortest-path-ADM.pdf,shortest-path-ADM.pdf,/pdfs/math/shortest-path-ADM.pdf,,,math Shortest-path ,math,Shortest-path,,math Shortest-path 
4/4/2025,single-source-shortest-paths-ITA.pdf,single-source-shortest-paths-ITA.pdf,/pdfs/math/single-source-shortest-paths-ITA.pdf,,,math Shortest-path ,math,Shortest-path,,math Shortest-path 
4/4/2025,signal-processing-NP.pdf,signal-processing-NP.pdf,/pdfs/math/signal-processing-NP.pdf,,,math Signal-processing dsp,math,Signal-processing,dsp,math Signal-processing dsp
4/4/2025,MT-ch25-signaling.pdf,MT-ch25-signaling.pdf,/pdfs/math/model-thinker/backup/MT-ch25-signaling.pdf,,,math signaling ,math,signaling,,math signaling 
4/4/2025,MT-ch14-path-depend.txt,MT-ch14-path-depend.txt,/pdfs/math/model-thinker/MT-ch14-path-depend.txt,,,math signaling ,math,Path-dependent,,math stats 
4/4/2025,MT-ch25-signaling.pdf,MT-ch25-signaling.pdf,/pdfs/math/model-thinker/MT-ch25-signaling.pdf,,,math signaling ,math,signaling,,math signaling 
4/4/2025,MT-ch25-signaling.txt,MT-ch25-signaling.txt,/pdfs/math/model-thinker/MT-ch25-signaling.txt,,,math signaling ,math,signaling,,math signaling 
4/4/2025,similarity-search-DMMD.pdf,similarity-search-DMMD.pdf,/pdfs/math/similarity-search-DMMD.pdf,,,math Similarity-search ,math,Similarity-search,,math Similarity-search 
4/4/2025,social-graphs-DMMD.pdf,social-graphs-DMMD.pdf,/pdfs/math/social-graphs-DMMD.pdf,,,math Social-graphs ,math,Social-graphs,,math Social-graphs 
4/4/2025,sorting-ADM.pdf,sorting-ADM.pdf,/pdfs/math/sorting-ADM.pdf,,,math sorting ,math,sorting,,math sorting 
4/4/2025,sort-search-ADM.pdf,sort-search-ADM.pdf,/pdfs/math/sort-search-ADM.pdf,,,math Sorting-searching ,math,Sorting-searching,,math Sorting-searching 
4/4/2025,sort-search-EA.pdf,sort-search-EA.pdf,/pdfs/math/sort-search-EA.pdf,,,math Sorting-searching ,math,Sorting-searching,,math Sorting-searching 
4/4/2025,sparse-matrices-graphs-NP.pdf,sparse-matrices-graphs-NP.pdf,/pdfs/math/sparse-matrices-graphs-NP.pdf,,,math Sparce-matrices-graphs ,math,Sparce-matrices-graphs,,math Sparce-matrices-graphs 
4/4/2025,sparse-linear-models-MLP.pdf,sparse-linear-models-MLP.pdf,/pdfs/math/sparse-linear-models-MLP.pdf,,,math Sparse-linear-models ,math,Sparse-linear-models,,math Sparse-linear-models 
4/4/2025,sparse-models-lasso-CSI.pdf,sparse-models-lasso-CSI.pdf,/pdfs/math/sparse-models-lasso-CSI.pdf,,,math Sparse-models-lasso ,math,Sparse-models-lasso,,math Sparse-models-lasso 
4/4/2025,spatial-DSA.pdf,spatial-DSA.pdf,/pdfs/math/spatial-DSA.pdf,,,math spatial ,math,spatial,,math spatial 
4/4/2025,MT-ch20-spatial-hedonic.pdf,MT-ch20-spatial-hedonic.pdf,/pdfs/math/model-thinker/backup/MT-ch20-spatial-hedonic.pdf,,,math Spatial-hedonic ,math,Spatial-hedonic,,math Spatial-hedonic 
4/4/2025,MT-ch12-entropy.pdf,MT-ch12-entropy.pdf,/pdfs/math/model-thinker/MT-ch12-entropy.pdf,,,math Spatial-hedonic ,math,entropy,,math Stats-bayes 
4/4/2025,MT-ch20-spatial-hedonic.pdf,MT-ch20-spatial-hedonic.pdf,/pdfs/math/model-thinker/MT-ch20-spatial-hedonic.pdf,,,math Spatial-hedonic ,math,Spatial-hedonic,,math Spatial-hedonic 
4/4/2025,MT-ch20-spatial-hedonic.txt,MT-ch20-spatial-hedonic.txt,/pdfs/math/model-thinker/MT-ch20-spatial-hedonic.txt,,,math Spatial-hedonic ,math,Spatial-hedonic,,math Spatial-hedonic 
4/4/2025,splines-ESL.pdf,splines-ESL.pdf,/pdfs/math/splines-ESL.pdf,,,math splines ,math,splines,,math splines 
4/4/2025,state-space-models-MLP.pdf,state-space-models-MLP.pdf,/pdfs/math/state-space-models-MLP.pdf,,,math State-space-models ,math,State-space-models,,math State-space-models 
4/4/2025,frequentist-stats-SM.pdf,frequentist-stats-SM.pdf,/pdfs/math/frequentist-stats-SM.pdf,,,math stats ,math,stats,,math stats 
4/4/2025,stats-convergence-PSDS-ch06.pdf,stats-convergence-PSDS-ch06.pdf,/pdfs/math/stats-convergence-PSDS-ch06.pdf,,,math stats ,math,stats,,math stats 
4/4/2025,stats-descriptive-PSDS-ch08.pdf,stats-descriptive-PSDS-ch08.pdf,/pdfs/math/stats-descriptive-PSDS-ch08.pdf,,,math stats ,math,stats,,math stats 
4/4/2025,stats-expectation-PSDS-ch04.pdf,stats-expectation-PSDS-ch04.pdf,/pdfs/math/stats-expectation-PSDS-ch04.pdf,,,math stats ,math,stats,,math stats 
4/4/2025,stats-frequentist-MLP.pdf,stats-frequentist-MLP.pdf,/pdfs/math/stats-frequentist-MLP.pdf,,,math stats ,math,stats,,math stats 
4/4/2025,stats-frequentist-PSDS-ch09.pdf,stats-frequentist-PSDS-ch09.pdf,/pdfs/math/stats-frequentist-PSDS-ch09.pdf,,,math stats ,math,stats,,math stats 
